Name,Url,Difficulty,Tags
Monetary Policy in the Asia Pacific,https://coursera.org/learn/monetary-policy-asia-pacific,Intermediate Level,"['Social Sciences', 'Economics']"
Preparing for the Google Cloud Associate Cloud Engineer Exam,https://coursera.org/learn/preparing-cloud-associate-cloud-engineer-exam,Beginner Level,"['Information Technology', 'Cloud Computing']"
CAD/BIM技術與應用專項課程（CAD/BIM Specialization),https://coursera.org/learn/cad-bim-shiwu,None,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
Accounting Data Analytics with Python,https://coursera.org/learn/accounting-data-analytics-python,Intermediate Level,"['Data Science', 'Data Analysis']"
US Social Services Compared,https://coursera.org/learn/welfare-state,Beginner Level,"['Social Sciences', 'Governance and Society']"
Quantum Optics 2 - Two photons and more,https://coursera.org/learn/quantum-optics-two-photons,None,"['Physical Science and Engineering', 'Physics and Astronomy']"
Introduction to Blockchain: Using and Securing Cryptocurrencies,https://coursera.org/learn/blockchain-using-securing-cryptocurrencies,Beginner Level,"['Information Technology', 'Security']"
AWS Fundamentals: Building Serverless Applications,https://coursera.org/learn/aws-fundamentals-building-serverless-applications,Beginner Level,"['Information Technology', 'Cloud Computing']"
UX Design Fundamentals,https://coursera.org/learn/ux-design-fundamentals,Beginner Level,"['Arts and Humanities', 'Music and Art']"
Évaluation & Mesure d'Impact Social,https://coursera.org/learn/evaluation-mesure-impact-social,Beginner Level,"['Business', 'Entrepreneurship']"
Interfacing with the Raspberry Pi,https://coursera.org/learn/raspberry-pi-interface,None,"['Physical Science and Engineering', 'Electrical Engineering']"
Leadership Communication for Maximum Impact: Storytelling,https://coursera.org/learn/leadership-storytelling,None,"['Business', 'Leadership and Management']"
Mi nueva empresa: los siguientes pasos,https://coursera.org/learn/nueva-empresa,Beginner Level,"['Business', 'Entrepreneurship']"
Practical Reinforcement Learning,https://coursera.org/learn/practical-rl,Advanced Level,"['Data Science', 'Machine Learning']"
Programming Mobile Applications for Android Handheld Systems: Part 1,https://coursera.org/learn/android-programming,None,"['Computer Science', 'Mobile and Web Development']"
Pricing Strategy in Practice,https://coursera.org/learn/uva-darden-bcg-pricing-strategy-practice,Intermediate Level,"['Business', 'Marketing']"
Developing FPGA-accelerated cloud applications with SDAccel: Practice,https://coursera.org/learn/fpga-sdaccel-practice,Intermediate Level,"['Computer Science', 'Design and Product']"
Razonamiento artificial,https://coursera.org/learn/razonamiento-artificial,Intermediate Level,"['Computer Science', 'Algorithms']"
Investment Strategy,https://coursera.org/learn/investment-philosophy,Intermediate Level,"['Business', 'Finance']"
"Sustainable Business: Big Issues, Big Changes",https://coursera.org/learn/sustainable-business-changes,Beginner Level,"['Business', 'Leadership and Management']"
Operating Systems and You: Becoming a Power User,https://coursera.org/learn/os-power-user,Beginner Level,"['Information Technology', 'Support and Operations']"
Прикладные задачи анализа данных,https://coursera.org/learn/data-analysis-applications,Intermediate Level,"['Data Science', 'Data Analysis']"
Biosphere 2 Science for the Future of Our Planet,https://coursera.org/learn/biosphere-science-future,Beginner Level,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
Entrepreneurship,https://coursera.org/learn/entrepreneurship,Beginner Level,"['Business', 'Business Strategy']"
Surveillance Systems: The Building Blocks,https://coursera.org/learn/epidemiology-surveillance-systems,Beginner Level,"['Health', 'Public Health']"
Mergers and Acquisitions – The Relentless Pursuit of Synergy,https://coursera.org/learn/mergers-and-acquisitions,Intermediate Level,"['Business', 'Finance']"
Channel Management and Retailing,https://coursera.org/learn/channel-management,Beginner Level,"['Business', 'Marketing']"
Software Product Management Capstone,https://coursera.org/learn/software-product-management-capstone,None,"['Computer Science', 'Design and Product']"
Essential Cloud Infrastructure: Core Services,https://coursera.org/learn/gcp-infrastructure-core-services,Intermediate Level,"['Information Technology', 'Cloud Computing']"
Firearm Purchaser Licensing Teach-Out: The Background Check Policy Not Enough People Are Talking About,https://coursera.org/learn/firearm-licensing,Beginner Level,"['Social Sciences', 'Governance and Society']"
Script Writing: Write a Pilot Episode for a TV or Web Series (Project-Centered Course),https://coursera.org/learn/script-writing,None,"['Arts and Humanities', 'Music and Art']"
Success,https://coursera.org/learn/wharton-succcess,Beginner Level,"['Personal Development', 'Personal Development']"
Getting and Cleaning Data,https://coursera.org/learn/data-cleaning,None,"['Data Science', 'Data Analysis']"
Trading Basics,https://coursera.org/learn/trading-basics,Beginner Level,"['Business', 'Finance']"
"Literacy Teaching and Learning: Aims, Approaches and Pedagogies",https://coursera.org/learn/literacy-teaching-learning,Beginner Level,"['Social Sciences', 'Education']"
Cálculo Diferencial e Integral unidos por el Teorema Fundamental del Cálculo,https://coursera.org/learn/calculo-diferencial,None,"['Math and Logic', 'Math and Logic']"
Understanding economic policymaking,https://coursera.org/learn/economic-policy,None,"['Social Sciences', 'Governance and Society']"
Advanced Linear Models for Data Science 2: Statistical Linear Models,https://coursera.org/learn/linear-models-2,Advanced Level,"['Data Science', 'Probability and Statistics']"
Functional Program Design in Scala,https://coursera.org/learn/progfun2,Intermediate Level,"['Computer Science', 'Software Development']"
Thoracic Oncology,https://coursera.org/learn/thoracic-oncology,Advanced Level,"['Health', 'Basic Science']"
Experimentation for Improvement,https://coursera.org/learn/experimentation,Intermediate Level,"['Data Science', 'Probability and Statistics']"
"Major Engineering Projects: Governance, Risk and Scope",https://coursera.org/learn/major-engineering-projects,Intermediate Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
"Understanding China, 1700-2000: A Data Analytic Approach, Part 1",https://coursera.org/learn/understanding-china-history-part-1,None,"['Data Science', 'Data Analysis']"
Accounting Analysis I: The Role of Accounting as an Information System,https://coursera.org/learn/accounting-information-system,Intermediate Level,"['Business', 'Business Essentials']"
Data Analysis Tools,https://coursera.org/learn/data-analysis-tools,None,"['Data Science', 'Data Analysis']"
Introduction to Who Wrote Shakespeare,https://coursera.org/learn/shakespeare,Beginner Level,"['Arts and Humanities', 'History']"
Ruby on Rails: An Introduction,https://coursera.org/learn/ruby-on-rails-intro,None,"['Computer Science', 'Mobile and Web Development']"
Preventative Healthcare for the Newborn Baby,https://coursera.org/learn/preventive-healthcare-newborn-baby,Beginner Level,"['Health', 'Patient Care']"
Introduction aux Droits de l’Homme,https://coursera.org/learn/droits-de-lhomme,None,"['Social Sciences', 'Law']"
Nanophotonics and Detectors,https://coursera.org/learn/nanophotonics-detectors,Advanced Level,"['Physical Science and Engineering', 'Electrical Engineering']"
Character Design for Video Games,https://coursera.org/learn/game-character-design,Beginner Level,"['Arts and Humanities', 'Music and Art']"
"Introduzione alla fisica sperimentale: meccanica, termodinamica",https://coursera.org/learn/fisica-sperimentale-meccanica-termodinamica,Beginner Level,"['Physical Science and Engineering', 'Physics and Astronomy']"
Autodesk Certified Professional: Inventor for Mechanical Design Exam Prep,https://coursera.org/learn/autodesk-inventor-mechanical-design,Advanced Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
Serverless Machine Learning with Tensorflow on Google Cloud Platform em Português Brasileiro,https://coursera.org/learn/serverless-machine-learning-gcp-br,Intermediate Level,"['Data Science', 'Machine Learning']"
Using Python to Access Web Data,https://coursera.org/learn/python-network-data,None,"['Computer Science', 'Software Development']"
Matrix Methods,https://coursera.org/learn/matrix-methods,Intermediate Level,"['Math and Logic', 'Math and Logic']"
Ingeniería de Tráfico,https://coursera.org/learn/ingenieria-trafico,Beginner Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
Healthcare Consumerism and Implication for Care Delivery,https://coursera.org/learn/healthcareconsumerism,Beginner Level,"['Health', 'Healthcare Management']"
Multi-Axis CNC Toolpaths,https://coursera.org/learn/multi-axis-cnc-toolpaths,Advanced Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
Finance for Everyone: Markets,https://coursera.org/learn/finance-markets,Beginner Level,"['Business', 'Finance']"
Social Marketing Capstone Project,https://coursera.org/learn/social-marketing-capstone,None,"['Business', 'Marketing']"
Seguridad agroalimentaria,https://coursera.org/learn/seguridad-alimentaria,Beginner Level,"['Health', 'Nutrition']"
New Models of Business in Society,https://coursera.org/learn/uva-darden-business-society,None,"['Business', 'Leadership and Management']"
"Imagery, Automation, and Applications",https://coursera.org/learn/gis-applications,None,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
Terrorism and Counterterrorism: Comparing Theory and Practice,https://coursera.org/learn/terrorism,Beginner Level,"['Social Sciences', 'Governance and Society']"
Exploring Quantum Physics,https://coursera.org/learn/quantum-physics,None,"['Physical Science and Engineering', 'Physics and Astronomy']"
MongoDB Aggregation Framework,https://coursera.org/learn/mongodb-aggregation-framework,Intermediate Level,"['Data Science', 'Data Analysis']"
Sales & Marketing Alignment,https://coursera.org/learn/sales-marketing-alignment,Intermediate Level,"['Business', 'Business Strategy']"
Введение в теорию построения процедур множественной проверки гипотез,https://coursera.org/learn/multiple-hypotheses-testing,Intermediate Level,"['Data Science', 'Probability and Statistics']"
